gene1,gene2,STRING_score,double,gene_sc,gene_mouse,gene_pattern,gene_SHH_link,gene_SHH_corr,combined_score_SHH
SLC3A2,AARS1,0.533,exclude,expressed,NA,FALSE,FALSE,-0.111953784736773,0
APOA1,ABCA1,0.999,exclude,expressed,NA,FALSE,FALSE,0.0558908122561575,0
CELSR2,ABCA1,0.546,exclude,expressed,NA,FALSE,FALSE,0.0396321235814428,0
MERTK,ABCA1,0.47,exclude,expressed,NA,FALSE,FALSE,-0.0297830144038031,0
TRIB1,ABCA1,0.408,exclude,expressed,NA,FALSE,FALSE,-0.0660010455535001,0
HADHB,ABCA1,0.48,exclude,expressed,NA,FALSE,FALSE,0.0516989312277486,0
TNRC6C,ABCA1,0.512,exclude,expressed,NA,FALSE,FALSE,-0.0294908835141223,0
INSIG1,ABCA1,0.696,exclude,expressed,NA,FALSE,FALSE,-0.0690379386542829,0
DHCR7,ABCA1,0.479,exclude,expressed,NA,FALSE,FALSE,-0.0111381586806822,0
DMD,ABCA1,0.567,exclude,expressed,NA,FALSE,FALSE,-0.280251419695225,0
FDFT1,ABCA1,0.477,exclude,expressed,NA,FALSE,FALSE,-0.150156462326602,0
TNRC6B,ABCA1,0.521,exclude,expressed,NA,FALSE,FALSE,0.0426903362984009,0
MTTP,ABCA1,0.566,exclude,expressed,NA,FALSE,FALSE,0.115787879444773,0
RXRA,ABCA1,0.916,exclude,expressed,NA,FALSE,FALSE,0.135757844072098,0
CXCR4,ACKR3,0.996,exclude,expressed,NA,FALSE,FALSE,0.106669358550061,0
VCL,ACTN3,0.536,exclude,expressed,NA,FALSE,FALSE,-0.241309174809143,0
CASQ2,ACTN3,0.412,exclude,expressed,NA,FALSE,FALSE,0.00919388542495639,0
PDLIM3,ACTN3,0.446,exclude,expressed,NA,FALSE,FALSE,-0.126281937903493,0
MYLPF,ACTN3,0.784,exclude,NA,NA,FALSE,FALSE,NA,0
TPM1,ACTN3,0.681,exclude,expressed,NA,TRUE,FALSE,-0.388576658346598,0
SMAD7,ACVR2B,0.829,exclude,expressed,NA,FALSE,FALSE,0.0125828322890138,0
LRIG1,ACVR2B,0.598,exclude,expressed,NA,FALSE,FALSE,-0.141785737232126,0
GJA1,ACVR2B,0.703,exclude,expressed,tested,FALSE,FALSE,-0.0712522563520117,0
ZIC3,ACVR2B,0.909,exclude,expressed,NA,FALSE,FALSE,-0.0447704860117507,0
BMP1,ACVR2B,0.439,exclude,expressed,NA,FALSE,FALSE,0.0642225946313085,0
BMPR2,ACVR2B,0.951,exclude,expressed,NA,FALSE,FALSE,0.176559803563537,0
TGFBR1,ACVR2B,0.999,exclude,expressed,NA,FALSE,FALSE,0.0370457019540602,0
BAIAP2L1,ADD3,0.432,exclude,expressed,NA,FALSE,FALSE,-0.0131888951893347,0
APOA1,ADD3,0.443,exclude,expressed,NA,FALSE,FALSE,0.0558908122561575,0
TMOD2,ADD3,0.937,exclude,expressed,NA,FALSE,FALSE,0.0155541180502266,0
STOM,ADD3,0.561,exclude,expressed,NA,TRUE,FALSE,0.0343259046017262,0
BASP1,ADD3,0.41,exclude,expressed,NA,FALSE,FALSE,0.0617639973124515,0
EFHD2,ADD3,0.4,exclude,expressed,NA,FALSE,FALSE,0.0116756552918411,0
SOWAHC,ADD3,0.406,exclude,expressed,NA,FALSE,FALSE,0.197557586072276,0
MSN,ADD3,0.501,exclude,expressed,NA,FALSE,FALSE,-0.0472453208346769,0
GNG11,ADRA2B,0.541,exclude,expressed,NA,FALSE,FALSE,-0.463246748231027,0
RGS16,ADRA2B,0.504,exclude,expressed,NA,FALSE,FALSE,-0.391903539182906,0
PLK2,AEN,0.429,exclude,expressed,NA,FALSE,FALSE,-0.120569368828833,0
NLGN3,AFF2,0.439,exclude,expressed,NA,TRUE,FALSE,0.0635305170825713,0
CUL4B,AFF2,0.413,exclude,expressed,NA,FALSE,FALSE,-0.180122912517595,0
SOX2,AHCYL1,0.51,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
HADHB,AHCYL1,0.411,exclude,expressed,NA,FALSE,FALSE,0.0516989312277486,0
PRDX6,AHCYL1,0.444,exclude,expressed,NA,FALSE,FALSE,-0.259321049343072,0
PDE4D,AK3,0.91,exclude,expressed,NA,FALSE,FALSE,-0.105250653390443,0
HIBADH,ALDH7A1,0.927,exclude,expressed,NA,FALSE,FALSE,-0.0124448873113355,0
PDE4D,ALDH7A1,0.91,exclude,expressed,NA,FALSE,FALSE,-0.105250653390443,0
MYLK,ANGPTL2,0.486,exclude,expressed,NA,FALSE,FALSE,-0.3526252084112,0
CXCR4,ANGPTL2,0.561,exclude,expressed,NA,FALSE,FALSE,0.106669358550061,0
FRMD3,ANXA3,0.476,exclude,expressed,NA,FALSE,FALSE,0.0416727073607384,0
ANXA5,ANXA3,0.485,exclude,expressed,NA,FALSE,FALSE,-0.0488417972369601,0
VCL,ANXA5,0.685,exclude,expressed,NA,FALSE,FALSE,-0.241309174809143,0
LGALS1,ANXA5,0.689,exclude,expressed,NA,FALSE,FALSE,-0.242276682199537,0
XBP1,ANXA5,0.539,exclude,expressed,NA,FALSE,FALSE,-0.205511865514058,0
HSPB1,ANXA5,0.51,exclude,expressed,NA,FALSE,FALSE,-0.0378839497926255,0
LGALS3,ANXA5,0.477,exclude,expressed,NA,FALSE,FALSE,-0.183061250762565,0
FGF2,ANXA5,0.607,exclude,expressed,NA,FALSE,FALSE,-0.0334381598927772,0
EGF,ANXA5,0.659,exclude,expressed,NA,FALSE,FALSE,-0.144556025288887,0
KIT,ANXA5,0.654,exclude,expressed,NA,FALSE,FALSE,0.0125550723908042,0
ATP1A2,ANXA5,0.42,exclude,expressed,NA,FALSE,FALSE,-0.0219284905501494,0
NES,ANXA5,0.428,exclude,expressed,NA,FALSE,FALSE,0.173820223332922,0
GADD45A,ANXA5,0.439,exclude,expressed,NA,FALSE,FALSE,-0.33776188014671,0
FOXO1,ANXA5,0.465,exclude,expressed,NA,FALSE,FALSE,0.0773664950596631,0
NCAM1,ANXA5,0.479,exclude,expressed,NA,FALSE,FALSE,0.0806611808596926,0
IGF1R,ANXA5,0.509,exclude,expressed,NA,FALSE,FALSE,0.171417071798311,0
FOXO3,ANXA5,0.523,exclude,expressed,NA,FALSE,FALSE,-0.197110893411986,0
RUNX2,ANXA5,0.523,exclude,NA,NA,FALSE,FALSE,0.106668882179129,0
CXCR4,ANXA5,0.541,exclude,expressed,NA,FALSE,FALSE,0.106669358550061,0
SOX2,ANXA5,0.635,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
BCL2L11,ANXA5,0.712,exclude,expressed,NA,FALSE,FALSE,-0.528825391896885,0
NCALD,AP1S2,0.548,exclude,expressed,NA,FALSE,FALSE,-0.0938153977413028,0
SFRP1,APC,0.428,exclude,expressed,tested,FALSE,FALSE,0.261302351406635,0
ZNF106,APC,0.436,exclude,expressed,NA,FALSE,FALSE,-0.0145133512075797,0
UBC,APC,0.516,exclude,expressed,NA,FALSE,FALSE,-0.0458791418425467,0
TLE2,APC,0.526,exclude,expressed,NA,FALSE,FALSE,0.113906165745265,0
CDH6,APC,0.552,exclude,expressed,NA,FALSE,FALSE,0.0162166096621244,0
CDH7,APC,0.555,exclude,expressed,NA,FALSE,FALSE,0.0177319801105296,0
CDH11,APC,0.572,exclude,expressed,NA,FALSE,FALSE,-0.324307796664263,0
CTNNBIP1,APC,0.951,exclude,expressed,NA,FALSE,FALSE,-0.242525659348949,0
CNTN6,APLP2,0.491,exclude,expressed,NA,FALSE,FALSE,0.620569213455202,0
SPON1,APLP2,0.721,exclude,NA,tested,TRUE,FALSE,0.6862151884736,0
SCG3,APOA1,0.459,exclude,expressed,NA,FALSE,FALSE,0.0512999834076458,0
TRIB1,APOA1,0.404,exclude,expressed,NA,FALSE,FALSE,-0.0660010455535001,0
LGALS3,APOA1,0.526,exclude,expressed,NA,FALSE,FALSE,-0.183061250762565,0
RXRA,APOA1,0.567,exclude,expressed,NA,FALSE,FALSE,0.135757844072098,0
NCAM1,APOA1,0.612,exclude,expressed,NA,FALSE,FALSE,0.0806611808596926,0
BMP1,APOA1,0.797,exclude,expressed,NA,FALSE,FALSE,0.0642225946313085,0
MTTP,APOA1,0.899,exclude,expressed,NA,FALSE,FALSE,0.115787879444773,0
VAX1,ARHGAP29,0.505,exclude,expressed,NA,FALSE,FALSE,-0.242519199652834,0
TNRC6C,ARL4C,0.529,exclude,expressed,NA,FALSE,FALSE,-0.0294908835141223,0
FRMD4A,ARL4C,0.437,exclude,expressed,NA,FALSE,FALSE,-0.0464002928125598,0
TNRC6B,ARL4C,0.509,exclude,expressed,NA,FALSE,FALSE,0.0426903362984009,0
RXRA,ARL4C,0.516,exclude,expressed,NA,FALSE,FALSE,0.135757844072098,0
GLI1,ASCL1,0.537,exclude,expressed,NA,FALSE,FALSE,0.0788665442997865,0
ID2,ASCL1,0.666,exclude,expressed,NA,FALSE,FALSE,-0.132580185540717,0
VGF,ASCL1,0.56,exclude,expressed,NA,FALSE,FALSE,-0.196903112663474,0
NOTCH2,ASCL1,0.436,exclude,expressed,NA,TRUE,FALSE,-0.0317396477283914,0
FGF2,ASCL1,0.51,exclude,expressed,NA,FALSE,FALSE,-0.0334381598927772,0
EGF,ASCL1,0.441,exclude,expressed,NA,FALSE,FALSE,-0.144556025288887,0
GLI2,ASCL1,0.404,exclude,expressed,NA,FALSE,FALSE,-0.348890703346185,0
NTRK2,ASCL1,0.41,exclude,expressed,NA,FALSE,FALSE,0.67648009689057,0
GLI3,ASCL1,0.433,exclude,expressed,NA,FALSE,FALSE,-0.41449141996815,0
LIN28A,ASCL1,0.47,exclude,expressed,NA,FALSE,FALSE,0.0109733262503473,0
SP8,ASCL1,0.492,exclude,expressed,NA,FALSE,FALSE,-0.215100304702379,0
HEY1,ASCL1,0.499,exclude,expressed,NA,FALSE,FALSE,0.0246888393136628,0
NCAM1,ASCL1,0.527,exclude,expressed,NA,FALSE,FALSE,0.0806611808596926,0
OTX2,ASCL1,0.606,exclude,expressed,NA,FALSE,FALSE,-0.174683700270885,0
SOX1,ASCL1,0.629,exclude,expressed,NA,FALSE,FALSE,-0.162904383925206,0
DCX,ASCL1,0.635,exclude,expressed,NA,TRUE,FALSE,0.327478501750503,0
NKX2-1,ASCL1,0.654,exclude,expressed,NA,TRUE,FALSE,0.586649938657414,0
SHH,ASCL1,0.658,exclude,expressed,SHH,TRUE,FALSE,1,0
FOXA2,ASCL1,0.738,exclude,expressed,NA,TRUE,FALSE,0.420851659651168,0
NES,ASCL1,0.744,exclude,expressed,NA,FALSE,FALSE,0.173820223332922,0
SOX2,ASCL1,0.748,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
LHX2,ASCL1,0.749,exclude,expressed,NA,FALSE,FALSE,-0.646866189374333,0
PAX6,ASCL1,0.77,exclude,expressed,NA,FALSE,FALSE,-0.132269479655122,0
FOXG1,ASCL1,0.771,exclude,expressed,NA,FALSE,FALSE,-0.153192471027108,0
NKX2-2,ASCL1,0.872,exclude,expressed,NA,TRUE,FALSE,0.338227513580033,0
CASQ2,ASPH,0.998,exclude,expressed,NA,FALSE,FALSE,0.00919388542495639,0
OLFM1,ASPH,0.42,exclude,expressed,NA,FALSE,FALSE,0.0501985505008058,0
RTN4,ATL2,0.61,exclude,expressed,NA,FALSE,FALSE,0.0488346532684396,0
RRBP1,ATL2,0.456,exclude,expressed,NA,FALSE,FALSE,-0.00860165726432091,0
CASQ2,ATP1A2,0.605,exclude,expressed,NA,FALSE,FALSE,0.00919388542495639,0
FXYD7,ATP1A2,0.599,exclude,expressed,NA,FALSE,FALSE,0.0130840402028375,0
GJA1,ATP1A2,0.541,exclude,expressed,tested,FALSE,FALSE,-0.0712522563520117,0
ATP1B3,ATP1A2,0.978,exclude,expressed,NA,FALSE,FALSE,-0.011518602823223,0
NLGN3,ATP1A2,0.548,exclude,expressed,NA,TRUE,FALSE,0.0635305170825713,0
HOPX,ATP1A2,0.42,exclude,expressed,NA,FALSE,FALSE,0.0199523309435878,0
TLE2,ATP1A2,0.468,exclude,expressed,NA,FALSE,FALSE,0.113906165745265,0
NLGN1,ATP1A2,0.528,exclude,expressed,NA,FALSE,FALSE,-0.473481314031624,0
FXYD7,ATP1B3,0.499,exclude,expressed,NA,FALSE,FALSE,0.0130840402028375,0
ATP2B4,ATP1B3,0.401,exclude,expressed,NA,FALSE,FALSE,0.0208533618926688,0
ATP2B1,ATP1B3,0.405,exclude,expressed,NA,FALSE,FALSE,-0.14710603508079,0
SLC1A5,ATP1B3,0.523,exclude,expressed,NA,FALSE,FALSE,-0.00908777344432331,0
RTN4,ATP1B3,0.526,exclude,expressed,NA,FALSE,FALSE,0.0488346532684396,0
TMEM98,ATP1B3,0.547,exclude,expressed,NA,TRUE,FALSE,0.063008594872243,0
ULK3,ATP2B1,0.418,exclude,expressed,NA,FALSE,FALSE,0.00971892984491926,0
ATP2C2,ATP2B1,0.634,exclude,expressed,NA,FALSE,FALSE,0.161793086395196,0
BMP1,ATP2B4,0.487,exclude,expressed,NA,FALSE,FALSE,0.0642225946313085,0
DMD,ATP2B4,0.416,exclude,expressed,NA,FALSE,FALSE,-0.280251419695225,0
EDA2R,ATP2B4,0.42,exclude,expressed,NA,FALSE,FALSE,-0.0126804971633638,0
ATP2C2,ATP2B4,0.633,exclude,expressed,NA,FALSE,FALSE,0.161793086395196,0
GNPTG,ATP2C2,0.52,exclude,expressed,NA,FALSE,FALSE,0.0699197877994745,0
ATP6V1B1,ATP5F1E,0.54,exclude,expressed,NA,FALSE,FALSE,-0.029793180347325,0
COX17,ATP5F1E,0.6,exclude,expressed,NA,FALSE,FALSE,-0.0865234556674469,0
VAX2,ATP6V1B1,0.478,exclude,expressed,NA,FALSE,FALSE,-0.0154678705258859,0
RRAGD,ATP6V1B1,0.562,exclude,expressed,NA,FALSE,FALSE,0.143208846793948,0
CA2,ATP6V1B1,0.841,exclude,expressed,NA,FALSE,FALSE,-0.10185160359013,0
GCNT2,B3GALT1,0.417,exclude,expressed,NA,FALSE,FALSE,-0.0593152543382694,0
BASP1,BAIAP2L1,0.4,exclude,expressed,NA,FALSE,FALSE,0.0617639973124515,0
EGF,BAIAP2L1,0.429,exclude,expressed,NA,FALSE,FALSE,-0.144556025288887,0
SOWAHC,BAIAP2L1,0.44,exclude,expressed,NA,FALSE,FALSE,0.197557586072276,0
FGFR3,BAIAP2L1,0.511,exclude,expressed,NA,FALSE,FALSE,0.295248919125903,0
SHANK1,BAIAP2L1,0.54,exclude,expressed,NA,FALSE,FALSE,0.00990693524551644,0
SOWAHC,BASP1,0.411,exclude,expressed,NA,FALSE,FALSE,0.197557586072276,0
NCAM1,BASP1,0.502,exclude,expressed,NA,FALSE,FALSE,0.0806611808596926,0
HIBADH,BCAT1,0.574,exclude,expressed,NA,FALSE,FALSE,-0.0124448873113355,0
IDH1,BCAT1,0.709,exclude,expressed,NA,FALSE,FALSE,0.0449174326900351,0
XBP1,BCL2L11,0.689,exclude,expressed,NA,FALSE,FALSE,-0.205511865514058,0
EGF,BCL2L11,0.445,exclude,expressed,NA,FALSE,FALSE,-0.144556025288887,0
KIT,BCL2L11,0.427,exclude,expressed,NA,FALSE,FALSE,0.0125550723908042,0
FOXO3,BCL2L11,0.984,exclude,expressed,NA,FALSE,FALSE,-0.197110893411986,0
QKI,BCL2L11,0.541,exclude,expressed,tested,FALSE,FALSE,0.437431013922024,0
GADD45A,BCL2L11,0.58,exclude,expressed,NA,FALSE,FALSE,-0.33776188014671,0
FOXO1,BCL2L11,0.874,exclude,expressed,NA,FALSE,FALSE,0.0773664950596631,0
IGF1R,BCL2L11,0.447,exclude,expressed,NA,FALSE,FALSE,0.171417071798311,0
DYNLL2,BCL2L11,0.748,exclude,expressed,NA,FALSE,FALSE,0.0216492890641546,0
SGCE,BEGAIN,0.401,exclude,expressed,NA,FALSE,FALSE,-0.0361709961423958,0
DIO3,BEGAIN,0.432,exclude,expressed,NA,FALSE,FALSE,-0.222255776696621,0
RTL1,BEGAIN,0.602,exclude,expressed,NA,FALSE,FALSE,-0.457158173567558,0
GRIA1,BET1,0.499,exclude,expressed,NA,FALSE,FALSE,-0.326505843993123,0
GORASP2,BET1,0.67,exclude,expressed,NA,FALSE,FALSE,-0.0340299296404436,0
GOLGA2,BET1,0.753,exclude,expressed,NA,FALSE,FALSE,-0.0379464773423775,0
SEC23A,BET1,0.816,exclude,expressed,NA,FALSE,FALSE,-0.0324338726827351,0
RAB1A,BET1,0.884,exclude,expressed,NA,FALSE,FALSE,-0.176847652444203,0
USO1,BET1,0.982,exclude,expressed,NA,FALSE,FALSE,-0.0615785920589213,0
SCFD1,BET1,0.999,exclude,expressed,NA,FALSE,FALSE,-0.0192709091226497,0
DBP,BHLHE41,0.552,exclude,expressed,NA,FALSE,FALSE,-0.0116941819921393,0
FOXO3,BHLHE41,0.407,exclude,expressed,NA,FALSE,FALSE,-0.197110893411986,0
SSPN,BHLHE41,0.657,exclude,expressed,NA,FALSE,FALSE,0.0186252420936292,0
RORA,BHLHE41,0.909,exclude,expressed,NA,FALSE,FALSE,0.15983739651228,0
EGF,BMP1,0.48,exclude,expressed,NA,FALSE,FALSE,-0.144556025288887,0
LRP4,BMP1,0.439,exclude,expressed,NA,FALSE,FALSE,0.12916900475785,0
COL11A1,BMP1,0.578,exclude,expressed,NA,FALSE,FALSE,-0.5085539937859,0
BMPR2,BMP1,0.707,exclude,expressed,NA,FALSE,FALSE,0.176559803563537,0
CRTAP,BMP1,0.724,exclude,expressed,NA,FALSE,FALSE,-0.225053380149574,0
LOXL2,BMP1,0.846,exclude,expressed,NA,FALSE,FALSE,-0.061554958848541,0
SMAD7,BMPR2,0.884,exclude,expressed,NA,FALSE,FALSE,0.0125828322890138,0
FGF2,BMPR2,0.434,exclude,expressed,NA,FALSE,FALSE,-0.0334381598927772,0
KIT,BMPR2,0.683,exclude,expressed,NA,FALSE,FALSE,0.0125550723908042,0
NES,BMPR2,0.428,exclude,expressed,NA,FALSE,FALSE,0.173820223332922,0
RUNX2,BMPR2,0.474,exclude,NA,NA,FALSE,FALSE,0.106668882179129,0
ID1,BMPR2,0.592,exclude,expressed,NA,FALSE,FALSE,-0.0142159307745897,0
TGFBR1,BMPR2,0.722,exclude,expressed,NA,FALSE,FALSE,0.0370457019540602,0
GLI1,BOC,0.481,exclude,expressed,NA,FALSE,FALSE,0.0788665442997865,0
GLI2,BOC,0.495,exclude,expressed,NA,FALSE,FALSE,-0.348890703346185,0
GLI3,BOC,0.544,exclude,expressed,NA,FALSE,FALSE,-0.41449141996815,0
CDON,BOC,0.942,exclude,expressed,NA,FALSE,FALSE,-0.0948277803847061,0
GAS1,BOC,0.982,exclude,expressed,NA,FALSE,FALSE,-0.0591313968727837,0
PTCH1,BOC,0.993,exclude,expressed,NA,TRUE,FALSE,0.283631394353462,0
SHH,BOC,0.996,exclude,expressed,SHH,TRUE,FALSE,1,0
GDF15,BTG2,0.442,exclude,expressed,NA,FALSE,FALSE,-0.0253305762028884,0
EGF,BTG2,0.431,exclude,expressed,NA,FALSE,FALSE,-0.144556025288887,0
PLK2,BTG2,0.416,exclude,expressed,NA,FALSE,FALSE,-0.120569368828833,0
TRIB1,BTG2,0.481,exclude,expressed,NA,FALSE,FALSE,-0.0660010455535001,0
IER2,BTG2,0.636,exclude,expressed,NA,FALSE,FALSE,-0.0589192945955469,0
GADD45A,BTG2,0.714,exclude,expressed,NA,FALSE,FALSE,-0.33776188014671,0
PNMA2,C12orf57,0.426,exclude,expressed,NA,FALSE,FALSE,0.141965824523325,0
CA4,CA2,0.557,exclude,expressed,NA,FALSE,FALSE,-0.00931500455863445,0
MERTK,CA4,0.48,exclude,expressed,NA,FALSE,FALSE,-0.0297830144038031,0
DCX,CAPN6,0.56,exclude,expressed,NA,TRUE,FALSE,0.327478501750503,0
GJA1,CASQ2,0.426,exclude,expressed,tested,FALSE,FALSE,-0.0712522563520117,0
MYLPF,CASQ2,0.441,exclude,NA,NA,FALSE,FALSE,NA,0
MYOCD,CASQ2,0.444,exclude,expressed,NA,FALSE,FALSE,0.0896004509185944,0
TPM1,CASQ2,0.556,exclude,expressed,NA,TRUE,FALSE,-0.388576658346598,0
PDLIM3,CASQ2,0.563,exclude,expressed,NA,FALSE,FALSE,-0.126281937903493,0
PDE4D,CATSPERG,0.541,exclude,expressed,NA,FALSE,FALSE,-0.105250653390443,0
TOX3,CCDC170,0.501,exclude,expressed,NA,FALSE,FALSE,-0.0167013853875173,0
PDLIM3,CD2AP,0.568,exclude,expressed,NA,FALSE,FALSE,-0.126281937903493,0
STOM,CD2AP,0.601,exclude,expressed,NA,TRUE,FALSE,0.0343259046017262,0
FERMT2,CD2AP,0.664,exclude,expressed,NA,FALSE,FALSE,-0.0116916329946792,0
PIK3C2B,CD2AP,0.414,exclude,expressed,NA,FALSE,FALSE,0.0148919517145716,0
NES,CD2AP,0.451,exclude,expressed,NA,FALSE,FALSE,0.173820223332922,0
PLEKHO1,CD2AP,0.474,exclude,expressed,NA,FALSE,FALSE,0.0932703726414566,0
PODXL,CD2AP,0.609,exclude,expressed,NA,FALSE,FALSE,0.500627943783634,0
UBC,CD2AP,0.947,exclude,expressed,NA,FALSE,FALSE,-0.0458791418425467,0
VCL,CDH11,0.603,exclude,expressed,NA,FALSE,FALSE,-0.241309174809143,0
CDH6,CDH11,0.724,exclude,expressed,NA,FALSE,FALSE,0.0162166096621244,0
RUNX2,CDH11,0.446,exclude,NA,NA,FALSE,FALSE,0.106668882179129,0
COL11A1,CDH11,0.455,exclude,expressed,NA,FALSE,FALSE,-0.5085539937859,0
GJA1,CDH11,0.507,exclude,expressed,tested,FALSE,FALSE,-0.0712522563520117,0
DSP,CDH11,0.516,exclude,expressed,NA,FALSE,FALSE,-0.401604641500033,0
NCAM1,CDH11,0.602,exclude,expressed,NA,FALSE,FALSE,0.0806611808596926,0
CDH7,CDH11,0.715,exclude,expressed,NA,FALSE,FALSE,0.0177319801105296,0
RUNX2,CDH6,0.511,exclude,NA,NA,FALSE,FALSE,0.106668882179129,0
CDH7,CDH6,0.799,exclude,expressed,NA,FALSE,FALSE,0.0177319801105296,0
ZIC2,CDH7,0.418,exclude,expressed,NA,FALSE,FALSE,-0.827315284517877,0
FBN2,CDH7,0.402,exclude,expressed,NA,TRUE,FALSE,-0.335387236732192,0
GLI1,CDON,0.552,exclude,expressed,NA,FALSE,FALSE,0.0788665442997865,0
SHH,CDON,0.999,exclude,expressed,SHH,TRUE,FALSE,1,0
GAS1,CDON,0.995,exclude,expressed,NA,FALSE,FALSE,-0.0591313968727837,0
PTCH1,CDON,0.998,exclude,expressed,NA,TRUE,FALSE,0.283631394353462,0
ZIC2,CDON,0.464,exclude,expressed,NA,FALSE,FALSE,-0.827315284517877,0
GLI3,CDON,0.526,exclude,expressed,NA,FALSE,FALSE,-0.41449141996815,0
GLI2,CDON,0.623,exclude,expressed,NA,FALSE,FALSE,-0.348890703346185,0
QKI,CDV3,0.462,exclude,expressed,tested,FALSE,FALSE,0.437431013922024,0
SHROOM3,CELSR1,0.613,exclude,expressed,tested,FALSE,FALSE,-0.0134615087715024,0
PRICKLE1,CELSR1,0.788,exclude,expressed,NA,FALSE,FALSE,-0.181493603710968,0
SORCS1,CELSR2,0.693,exclude,expressed,NA,FALSE,FALSE,-0.149396295043709,0
EGF,CELSR2,0.512,exclude,expressed,NA,FALSE,FALSE,-0.144556025288887,0
MRPS6,CELSR2,0.43,exclude,expressed,NA,FALSE,FALSE,-0.298951657613045,0
TRIB1,CELSR2,0.479,exclude,expressed,NA,FALSE,FALSE,-0.0660010455535001,0
PRICKLE1,CELSR2,0.621,exclude,expressed,NA,FALSE,FALSE,-0.181493603710968,0
FGF2,CEP57,0.517,exclude,expressed,NA,FALSE,FALSE,-0.0334381598927772,0
OPTN,CEP57,0.507,exclude,expressed,NA,FALSE,FALSE,-0.109754227364951,0
CLDN3,CLDN23,0.728,exclude,expressed,NA,FALSE,FALSE,-0.0902712051254649,0
VCL,CNN3,0.644,exclude,expressed,NA,FALSE,FALSE,-0.241309174809143,0
NTRK2,CNTN6,0.466,exclude,expressed,NA,FALSE,FALSE,0.67648009689057,0
PTPRG,CNTN6,0.934,exclude,expressed,NA,FALSE,FALSE,-0.135344790745557,0
SFRP1,COL11A1,0.539,exclude,expressed,tested,FALSE,FALSE,0.261302351406635,0
LAMC1,COL11A1,0.432,exclude,expressed,NA,FALSE,FALSE,-0.324386389073032,0
COL14A1,COL11A1,0.73,exclude,expressed,NA,FALSE,FALSE,0.0136473389625893,0
P3H2,COL11A1,0.596,exclude,NA,NA,FALSE,FALSE,-0.0606374437082741,0
CRTAP,COL11A1,0.57,exclude,expressed,NA,FALSE,FALSE,-0.225053380149574,0
COLGALT2,COL11A1,0.568,exclude,expressed,NA,FALSE,FALSE,-0.183592493184155,0
PCDH9,COL11A1,0.413,exclude,expressed,NA,TRUE,FALSE,-0.0372754906749536,0
UNC5D,COL11A1,0.414,exclude,expressed,NA,FALSE,FALSE,-0.0609371079218025,0
HOPX,COL11A1,0.419,exclude,expressed,NA,FALSE,FALSE,0.0199523309435878,0
FBN2,COL11A1,0.481,exclude,expressed,NA,TRUE,FALSE,-0.335387236732192,0
COL25A1,COL11A1,0.505,exclude,expressed,NA,FALSE,FALSE,-0.233286752429632,0
LAMC1,COL14A1,0.646,exclude,expressed,NA,FALSE,FALSE,-0.324386389073032,0
NID1,COL14A1,0.596,exclude,expressed,NA,FALSE,FALSE,0.136260757932666,0
UBC,COL14A1,0.426,exclude,expressed,NA,FALSE,FALSE,-0.0458791418425467,0
LOXL2,COL14A1,0.476,exclude,expressed,NA,FALSE,FALSE,-0.061554958848541,0
CRTAP,COL14A1,0.521,exclude,expressed,NA,FALSE,FALSE,-0.225053380149574,0
COLGALT2,COL14A1,0.549,exclude,expressed,NA,FALSE,FALSE,-0.183592493184155,0
COL25A1,COL14A1,0.554,exclude,expressed,NA,FALSE,FALSE,-0.233286752429632,0
P3H2,COL14A1,0.598,exclude,NA,NA,FALSE,FALSE,-0.0606374437082741,0
P3H2,COL25A1,0.503,exclude,NA,NA,FALSE,FALSE,-0.0606374437082741,0
CRTAP,COL25A1,0.503,exclude,expressed,NA,FALSE,FALSE,-0.225053380149574,0
COLGALT2,COL25A1,0.629,exclude,expressed,NA,FALSE,FALSE,-0.183592493184155,0
LGALS3,COX17,0.474,exclude,expressed,NA,FALSE,FALSE,-0.183061250762565,0
P3H2,CPAMD8,0.4,exclude,NA,NA,FALSE,FALSE,-0.0606374437082741,0
XBP1,CREB3L2,0.495,exclude,expressed,NA,FALSE,FALSE,-0.205511865514058,0
SEC23A,CREB3L2,0.553,exclude,expressed,NA,FALSE,FALSE,-0.0324338726827351,0
CREB5,CREB3L2,0.922,exclude,expressed,NA,FALSE,FALSE,-0.383372880062472,0
RAB31,CREB5,0.405,exclude,expressed,NA,FALSE,FALSE,0.0606393158909475,0
P3H2,CRTAP,0.517,exclude,NA,NA,FALSE,FALSE,-0.0606374437082741,0
FGFR3,CRTAP,0.412,exclude,expressed,NA,FALSE,FALSE,0.295248919125903,0
FOXO3,CTNNBIP1,0.435,exclude,expressed,NA,FALSE,FALSE,-0.197110893411986,0
SMC5,CUL4B,0.554,exclude,expressed,NA,FALSE,FALSE,-0.313023998322185,0
LIG3,CUL4B,0.464,exclude,expressed,NA,FALSE,FALSE,-0.0276389592686528,0
UBC,CUL4B,0.611,exclude,expressed,NA,FALSE,FALSE,-0.0458791418425467,0
DCAF7,CUL4B,0.984,exclude,expressed,NA,FALSE,FALSE,0.0149811997192877,0
UPF3A,CWC22,0.537,exclude,expressed,NA,FALSE,FALSE,0.0180711564774755,0
